Photuris sp (NCC Ent 5),,,,,,,,,
Specimen,Species,Filename,Measurement_type,Location,Sensillum_type,Olfactory_type,Value,Label on image,Comments
NCC Ent 5,Photuris sp,Photuris_sp2_f4_L.tif,sensillum length,F4,olfactory,trichoid,16.559,1 (pink),
NCC Ent 5,Photuris sp,Photuris_sp2_f4_L.tif,sensillum length,F4,olfactory,trichoid,17.664,2 (pink),
NCC Ent 5,Photuris sp,Photuris_sp2_f4_L.tif,sensillum length,F4,olfactory,trichoid,14.594,3 (pink),
NCC Ent 5,Photuris sp,Photuris_sp2_f4_L.tif,sensillum length,F4,olfactory,trichoid,16.56,4 (pink),
NCC Ent 5,Photuris sp,Photuris_sp2_f4_L.tif,sensillum length,F4,olfactory,trichoid,15.112,5 (pink),
NCC Ent 5,Photuris sp,Photuris_sp2_f4_W.tif,sensillum width prox,F4,mechano,NA,4.318,1 (yellow),
NCC Ent 5,Photuris sp,Photuris_sp2_f4_W.tif,sensillum width med,F4,mechano,NA,2.289,1 (yellow),
NCC Ent 5,Photuris sp,Photuris_sp2_f4_W.tif,sensillum width dis,F4,mechano,NA,0.627,1 (yellow),
NCC Ent 5,Photuris sp,Photuris_sp2_f4_W.tif,sensillum width prox,F4,mechano,NA,4.544,2 (yellow),
NCC Ent 5,Photuris sp,Photuris_sp2_f4_W.tif,sensillum width med,F4,mechano,NA,3.218,2 (yellow),
NCC Ent 5,Photuris sp,Photuris_sp2_f4_W.tif,sensillum width dis,F4,mechano,NA,0.794,2 (yellow),
NCC Ent 5,Photuris sp,Photuris_sp2_f4_W.tif,sensillum width prox,F4,mechano,NA,4.156,3 (yellow),
NCC Ent 5,Photuris sp,Photuris_sp2_f4_W.tif,sensillum width med,F4,mechano,NA,2.592,3 (yellow),
NCC Ent 5,Photuris sp,Photuris_sp2_f4_W.tif,sensillum width dis,F4,mechano,NA,1.165,3 (yellow),
NCC Ent 5,Photuris sp,Photuris_sp2_f4_W.tif,sensillum width med,F4,olfactory,trichoid,1.644,1 (pink),
NCC Ent 5,Photuris sp,Photuris_sp2_f4_W.tif,sensillum width med,F4,olfactory,trichoid,1.401,1 (pink),
NCC Ent 5,Photuris sp,Photuris_sp2_f4_W.tif,sensillum width med,F4,olfactory,trichoid,1.347,1 (pink),
NCC Ent 5,Photuris sp,Photuris_sp2_antennae.tif,segment length,F5,NA,NA,398.22,,
NCC Ent 5,Photuris sp,Photuris_sp2_f5_L.tif,sensillum length,F5,mechano,NA,71.461,yellow 1,
NCC Ent 5,Photuris sp,Photuris_sp2_f5_L.tif,sensillum length,F5,mechano,NA,52.257,yellow 2,
NCC Ent 5,Photuris sp,Photuris_sp2_f5_L.tif,sensillum length,F5,mechano,NA,68.778,yellow 3,
NCC Ent 5,Photuris sp,Photuris_sp2_f5_L.tif,sensillum length,F5,mechano,NA,76.247,yellow 4,
NCC Ent 5,Photuris sp,Photuris_sp2_f5_L.tif,sensillum length,F5,mechano,NA,85.013,yellow 5,
NCC Ent 5,Photuris sp,Photuris_sp2_f5_L.tif,sensillum length,F5,olfactory,trichoid,16.24,pink 1,
NCC Ent 5,Photuris sp,Photuris_sp2_f5_L.tif,sensillum length,F5,olfactory,trichoid,16.863,pink 2,
NCC Ent 5,Photuris sp,Photuris_sp2_f5_L.tif,sensillum length,F5,olfactory,trichoid,15.092,pink 3,
NCC Ent 5,Photuris sp,Photuris_sp2_f5_L.tif,sensillum length,F5,olfactory,trichoid,15.022,pink 4,
NCC Ent 5,Photuris sp,Photuris_sp2_f5_L.tif,sensillum length,F5,olfactory,trichoid,15.081,pink 5,
NCC Ent 5,Photuris sp,Photuris_sp2_f5_W.tif,sensillum width prox,F5,mechano,NA,3.916,yellow 1A,
NCC Ent 5,Photuris sp,Photuris_sp2_f5_W.tif,sensillum width med,F5,mechano,NA,2.6,yellow 1B,
NCC Ent 5,Photuris sp,Photuris_sp2_f5_W.tif,sensillum width dis,F5,mechano,NA,0.674,yellow 1C,
NCC Ent 5,Photuris sp,Photuris_sp2_f5_W.tif,sensillum width prox,F5,mechano,NA,3.673,yellow 2A,
NCC Ent 5,Photuris sp,Photuris_sp2_f5_W.tif,sensillum width med,F5,mechano,NA,2.092,yellow 2B,
NCC Ent 5,Photuris sp,Photuris_sp2_f5_W.tif,sensillum width dis,F5,mechano,NA,1.016,yellow 2C,
NCC Ent 5,Photuris sp,Photuris_sp2_f5_W.tif,sensillum width prox,F5,mechano,NA,3.806,yellow 3A,
NCC Ent 5,Photuris sp,Photuris_sp2_f5_W.tif,sensillum width med,F5,mechano,NA,2.799,yellow 3B,
NCC Ent 5,Photuris sp,Photuris_sp2_f5_W.tif,sensillum width dis,F5,mechano,NA,0.576,yellow 3C,
NCC Ent 5,Photuris sp,Photuris_sp2_f5_W.tif,sensillum width med,F5,olfactory,trichoid,1.731,pink 1B,
NCC Ent 5,Photuris sp,Photuris_sp2_f5_W.tif,sensillum width med,F5,olfactory,trichoid,1.299,pink 2B,
NCC Ent 5,Photuris sp,Photuris_sp2_f5_W.tif,sensillum width med,F5,olfactory,trichoid,1.211,pink 3B,
NCC Ent 5,Photuris sp,Photuris_sp2_antennae.tif,segment length,F6,NA,NA,382.763,,
NCC Ent 5,Photuris sp,Photuris_sp2_f6_L.tif,sensillum length,F6,mechano,NA,48.859,yellow 1,
NCC Ent 5,Photuris sp,Photuris_sp2_f6_L.tif,sensillum length,F6,mechano,NA,67.604,yellow 2,
NCC Ent 5,Photuris sp,Photuris_sp2_f6_L.tif,sensillum length,F6,mechano,NA,76.268,yellow 3,
NCC Ent 5,Photuris sp,Photuris_sp2_f6_L.tif,sensillum length,F6,mechano,NA,71.126,yellow 4,
NCC Ent 5,Photuris sp,Photuris_sp2_f6_L.tif,sensillum length,F6,mechano,NA,83.295,yellow 5,
NCC Ent 5,Photuris sp,Photuris_sp2_f6_L.tif,sensillum length,F6,olfactory,trichoid,16.909,pink 1,
NCC Ent 5,Photuris sp,Photuris_sp2_f6_L.tif,sensillum length,F6,olfactory,trichoid,11.003,pink 2,
NCC Ent 5,Photuris sp,Photuris_sp2_f6_L.tif,sensillum length,F6,olfactory,trichoid,14.713,pink 3,
NCC Ent 5,Photuris sp,Photuris_sp2_f6_L.tif,sensillum length,F6,olfactory,trichoid,15.636,pink 4,
NCC Ent 5,Photuris sp,Photuris_sp2_f6_L.tif,sensillum length,F6,olfactory,trichoid,13.33,pink 5,
NCC Ent 5,Photuris sp,Photuris_sp2_f6_W.tif,sensillum width prox,F6,mechano,NA,3.135,yellow 1A,
NCC Ent 5,Photuris sp,Photuris_sp2_f6_W.tif,sensillum width med,F6,mechano,NA,1.896,yellow 1B,
NCC Ent 5,Photuris sp,Photuris_sp2_f6_W.tif,sensillum width dis,F6,mechano,NA,0.718,yellow 1C,
NCC Ent 5,Photuris sp,Photuris_sp2_f6_W.tif,sensillum width prox,F6,mechano,NA,3.585,yellow 2A,
NCC Ent 5,Photuris sp,Photuris_sp2_f6_W.tif,sensillum width med,F6,mechano,NA,2.464,yellow 2B,
NCC Ent 5,Photuris sp,Photuris_sp2_f6_W.tif,sensillum width dis,F6,mechano,NA,0.399,yellow 2C,
NCC Ent 5,Photuris sp,Photuris_sp2_f6_W.tif,sensillum width prox,F6,mechano,NA,3.846,yellow 3A,
NCC Ent 5,Photuris sp,Photuris_sp2_f6_W.tif,sensillum width med,F6,mechano,NA,1.805,yellow 3B,
NCC Ent 5,Photuris sp,Photuris_sp2_f6_W.tif,sensillum width dis,F6,mechano,NA,0.947,yellow 3C,
NCC Ent 5,Photuris sp,Photuris_sp2_f6_W.tif,sensillum width med,F6,olfactory,trichoid,0.877,pink 1B,
NCC Ent 5,Photuris sp,Photuris_sp2_f6_W.tif,sensillum width med,F6,olfactory,trichoid,1.099,pink 2B,
NCC Ent 5,Photuris sp,Photuris_sp2_f6_W.tif,sensillum width med,F6,olfactory,trichoid,1.116,pink 3B,
NCC Ent 5,Photuris sp,Photuris_sp2_antennae.tif,segment length,F7,NA,NA,374.67,,
NCC Ent 5,Photuris sp,Photuris_sp2_f7_L.tif,sensillum length,F7,mechano,NA,71.059,yellow 1,
NCC Ent 5,Photuris sp,Photuris_sp2_f7_L.tif,sensillum length,F7,mechano,NA,44.803,yellow 2,
NCC Ent 5,Photuris sp,Photuris_sp2_f7_L.tif,sensillum length,F7,mechano,NA,79.569,yellow 3,
NCC Ent 5,Photuris sp,Photuris_sp2_f7_L.tif,sensillum length,F7,mechano,NA,58.709,yellow 4,
NCC Ent 5,Photuris sp,Photuris_sp2_f7_L.tif,sensillum length,F7,mechano,NA,76.285,yellow 5,
NCC Ent 5,Photuris sp,Photuris_sp2_f7_L.tif,sensillum length,F7,olfactory,trichoid,15.875,pink 1,
NCC Ent 5,Photuris sp,Photuris_sp2_f7_L.tif,sensillum length,F7,olfactory,trichoid,15.853,pink 2,
NCC Ent 5,Photuris sp,Photuris_sp2_f7_L.tif,sensillum length,F7,olfactory,trichoid,15.757,pink 3,
NCC Ent 5,Photuris sp,Photuris_sp2_f7_L.tif,sensillum length,F7,olfactory,trichoid,15.199,pink 4,
NCC Ent 5,Photuris sp,Photuris_sp2_f7_L.tif,sensillum length,F7,olfactory,trichoid,12.62,pink 5,
NCC Ent 5,Photuris sp,Photuris_sp2_f7_W.tif,sensillum width prox,F7,mechano,NA,4.066,yellow 1A,
NCC Ent 5,Photuris sp,Photuris_sp2_f7_W.tif,sensillum width med,F7,mechano,NA,3.035,yellow 1B,
NCC Ent 5,Photuris sp,Photuris_sp2_f7_W.tif,sensillum width dis,F7,mechano,NA,1.687,yellow 1C,
NCC Ent 5,Photuris sp,Photuris_sp2_f7_W.tif,sensillum width prox,F7,mechano,NA,3.152,yellow 2A,
NCC Ent 5,Photuris sp,Photuris_sp2_f7_W.tif,sensillum width med,F7,mechano,NA,1.976,yellow 2B,
NCC Ent 5,Photuris sp,Photuris_sp2_f7_W.tif,sensillum width dis,F7,mechano,NA,0.684,yellow 2C,
NCC Ent 5,Photuris sp,Photuris_sp2_f7_W.tif,sensillum width prox,F7,mechano,NA,4.248,yellow 3A,
NCC Ent 5,Photuris sp,Photuris_sp2_f7_W.tif,sensillum width med,F7,mechano,NA,2.941,yellow 3B,
NCC Ent 5,Photuris sp,Photuris_sp2_f7_W.tif,sensillum width dis,F7,mechano,NA,0.5,yellow 3C,
NCC Ent 5,Photuris sp,Photuris_sp2_f7_W.tif,sensillum width med,F7,olfactory,trichoid,1.587,pink 1B,
NCC Ent 5,Photuris sp,Photuris_sp2_f7_W.tif,sensillum width med,F7,olfactory,trichoid,1.605,pink 2B,
NCC Ent 5,Photuris sp,Photuris_sp2_f7_W.tif,sensillum width med,F7,olfactory,trichoid,1.123,pink 3B,
NCC Ent 5,Photuris sp,Photuris_sp2_antennae.tif,segment length,F8,NA,NA,316.02,,
NCC Ent 5,Photuris sp,Photuris_sp2_f8_L.tif,sensillum length,F8,mechano,NA,70.669,yellow 1,
NCC Ent 5,Photuris sp,Photuris_sp2_f8_L.tif,sensillum length,F8,mechano,NA,59.148,yellow 2,
NCC Ent 5,Photuris sp,Photuris_sp2_f8_L.tif,sensillum length,F8,mechano,NA,87.638,yellow 3,
NCC Ent 5,Photuris sp,Photuris_sp2_f8_L.tif,sensillum length,F8,mechano,NA,58.529,yellow 4,
NCC Ent 5,Photuris sp,Photuris_sp2_f8_L.tif,sensillum length,F8,mechano,NA,65.148,yellow 5,
NCC Ent 5,Photuris sp,Photuris_sp2_f8_L.tif,sensillum length,F8,olfactory,trichoid,12.171,pink 1,
NCC Ent 5,Photuris sp,Photuris_sp2_f8_L.tif,sensillum length,F8,olfactory,trichoid,16.139,pink 2,
NCC Ent 5,Photuris sp,Photuris_sp2_f8_L.tif,sensillum length,F8,olfactory,trichoid,14.401,pink 3,
NCC Ent 5,Photuris sp,Photuris_sp2_f8_L.tif,sensillum length,F8,olfactory,trichoid,11.384,pink 4,
NCC Ent 5,Photuris sp,Photuris_sp2_f8_L.tif,sensillum length,F8,olfactory,trichoid,13.432,pink 5,
NCC Ent 5,Photuris sp,Photuris_sp2_f8_W.tif,sensillum width prox,F8,mechano,NA,3.599,yellow 1A,
NCC Ent 5,Photuris sp,Photuris_sp2_f8_W.tif,sensillum width med,F8,mechano,NA,2.359,yellow 1B,
NCC Ent 5,Photuris sp,Photuris_sp2_f8_W.tif,sensillum width dis,F8,mechano,NA,0.685,yellow 1C,
NCC Ent 5,Photuris sp,Photuris_sp2_f8_W.tif,sensillum width prox,F8,mechano,NA,3.305,yellow 2A,
NCC Ent 5,Photuris sp,Photuris_sp2_f8_W.tif,sensillum width med,F8,mechano,NA,2.262,yellow 2B,
NCC Ent 5,Photuris sp,Photuris_sp2_f8_W.tif,sensillum width dis,F8,mechano,NA,0.533,yellow 2C,
NCC Ent 5,Photuris sp,Photuris_sp2_f8_W.tif,sensillum width prox,F8,mechano,NA,3.49,yellow 3A,
NCC Ent 5,Photuris sp,Photuris_sp2_f8_W.tif,sensillum width med,F8,mechano,NA,2.419,yellow 3B,
NCC Ent 5,Photuris sp,Photuris_sp2_f8_W.tif,sensillum width dis,F8,mechano,NA,1.461,yellow 3C,
NCC Ent 5,Photuris sp,Photuris_sp2_f8_W.tif,sensillum width med,F8,olfactory,trichoid,1.126,pink 1B,
NCC Ent 5,Photuris sp,Photuris_sp2_f8_W.tif,sensillum width med,F8,olfactory,trichoid,0.983,pink 2B,
NCC Ent 5,Photuris sp,Photuris_sp2_f8_W.tif,sensillum width med,F8,olfactory,trichoid,1.234,pink 3B,
NCC Ent 5,Photuris sp,Photuris_sp2_antennae.tif,segment length,F9,NA,NA,375.895,,
NCC Ent 5,Photuris sp,Photuris_sp2_f9_L.tif,sensillum length,F9,mechano,NA,65.394,yellow 1,
NCC Ent 5,Photuris sp,Photuris_sp2_f9_L.tif,sensillum length,F9,mechano,NA,59.268,yellow 2,
NCC Ent 5,Photuris sp,Photuris_sp2_f9_L.tif,sensillum length,F9,mechano,NA,62.68,yellow 3,
NCC Ent 5,Photuris sp,Photuris_sp2_f9_L.tif,sensillum length,F9,mechano,NA,57.297,yellow 4,
NCC Ent 5,Photuris sp,Photuris_sp2_f9_L.tif,sensillum length,F9,mechano,NA,50.988,yellow 5,
NCC Ent 5,Photuris sp,Photuris_sp2_f9_L.tif,sensillum length,F9,olfactory,trichoid,10.895,pink 1,
NCC Ent 5,Photuris sp,Photuris_sp2_f9_L.tif,sensillum length,F9,olfactory,trichoid,17.183,pink 2,
NCC Ent 5,Photuris sp,Photuris_sp2_f9_L.tif,sensillum length,F9,olfactory,trichoid,14.287,pink 3,
NCC Ent 5,Photuris sp,Photuris_sp2_f9_L.tif,sensillum length,F9,olfactory,trichoid,12.924,pink 4,
NCC Ent 5,Photuris sp,Photuris_sp2_f9_L.tif,sensillum length,F9,olfactory,trichoid,14.489,pink 5,
NCC Ent 5,Photuris sp,Photuris_sp2_f9_W.tif,sensillum width prox,F9,mechano,NA,3.764,yellow 1A,
NCC Ent 5,Photuris sp,Photuris_sp2_f9_W.tif,sensillum width med,F9,mechano,NA,2.709,yellow 1B,
NCC Ent 5,Photuris sp,Photuris_sp2_f9_W.tif,sensillum width dis,F9,mechano,NA,0.571,yellow 1C,
NCC Ent 5,Photuris sp,Photuris_sp2_f9_W.tif,sensillum width prox,F9,mechano,NA,3.396,yellow 2A,
NCC Ent 5,Photuris sp,Photuris_sp2_f9_W.tif,sensillum width med,F9,mechano,NA,2.361,yellow 2B,
NCC Ent 5,Photuris sp,Photuris_sp2_f9_W.tif,sensillum width dis,F9,mechano,NA,0.983,yellow 2C,
NCC Ent 5,Photuris sp,Photuris_sp2_f9_W.tif,sensillum width prox,F9,mechano,NA,3.557,yellow 3A,
NCC Ent 5,Photuris sp,Photuris_sp2_f9_W.tif,sensillum width med,F9,mechano,NA,2.35,yellow 3B,
NCC Ent 5,Photuris sp,Photuris_sp2_f9_W.tif,sensillum width dis,F9,mechano,NA,1.042,yellow 3C,
NCC Ent 5,Photuris sp,Photuris_sp2_f9_W.tif,sensillum width med,F9,olfactory,trichoid,0.95,pink 1B,
NCC Ent 5,Photuris sp,Photuris_sp2_f9_W.tif,sensillum width med,F9,olfactory,trichoid,1.257,pink 2B,
NCC Ent 5,Photuris sp,Photuris_sp2_f9_W.tif,sensillum width med,F9,olfactory,trichoid,1.048,pink 3B,
NCC Ent 5,Photuris sp,Photuris_sp2_f1_xy.tif,segment width,F1,NA,NA,105.6,NA,
NCC Ent 5,Photuris sp,Photuris_sp2_f2_xy.tif,segment width,F2,NA,NA,104.3,NA,
NCC Ent 5,Photuris sp,Photuris_sp2_f3_xy.tif,segment width,F3,NA,NA,99.9,NA,
NCC Ent 5,Photuris sp,Photuris_sp2_f4_xy.tif,segment width,F4,NA,NA,86.1,NA,
NCC Ent 5,Photuris sp,Photuris_sp2_f5_xy.tif,segment width,F5,NA,NA,84.3,NA,
NCC Ent 5,Photuris sp,Photuris_sp2_f6_xy.tif,segment width,F6,NA,NA,78.9,NA,
NCC Ent 5,Photuris sp,Photuris_sp2_f7_xy.tif,segment width,F7,NA,NA,72.4,NA,
NCC Ent 5,Photuris sp,Photuris_sp2_f8_xy.tif,segment width,F8,NA,NA,62.8,NA,
NCC Ent 5,Photuris sp,Photuris_sp2_f9_xy.tif,segment width,F9,NA,NA,60.9,NA,
