Aspisoma sp (NCC Ent 14),,,,,,,,,
Specimen,Species,Filename,Measurement_type,Location,Sensillum_type,Olfactory_type,Value,Label on image,Comments
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f2_L.tif,sensillum length,F2,mechano,NA,41.796,yellow 2,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f2_L.tif,sensillum length,F2,mechano,NA,57.981,yellow 3,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f2_L.tif,sensillum length,F2,mechano,NA,41.743,yellow 4,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f2_L.tif,sensillum length,F2,mechano,NA,54.278,yellow 5,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f2_L.tif,sensillum length,F2,olfactory,trichoid,13.987,pink 1,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f2_L.tif,sensillum length,F2,olfactory,trichoid,13.276,pink 2,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f2_L.tif,sensillum length,F2,olfactory,trichoid,15.092,pink 3,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f2_L.tif,sensillum length,F2,olfactory,trichoid,10.744,pink 4,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f2_L.tif,sensillum length,F2,olfactory,trichoid,7.65,pink 5,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f2_W.tif,sensillum width prox,F2,mechano,NA,2.669,yellow 1A,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f2_W.tif,sensillum width med,F2,mechano,NA,1.683,yellow 1B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f2_W.tif,sensillum width dis,F2,mechano,NA,0.474,yellow 1C,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f2_W.tif,sensillum width prox,F2,mechano,NA,4.271,yellow 2A,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f2_W.tif,sensillum width med,F2,mechano,NA,2.357,yellow 2B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f2_W.tif,sensillum width dis,F2,mechano,NA,0.497,yellow 2C,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f2_W.tif,sensillum width prox,F2,mechano,NA,3.214,yellow 3A,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f2_W.tif,sensillum width med,F2,mechano,NA,2.157,yellow 3B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f2_W.tif,sensillum width dis,F2,mechano,NA,0.593,yellow 3C,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f2_W.tif,sensillum width med,F2,olfactory,trichoid,1.412,pink 1B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f2_W.tif,sensillum width med,F2,olfactory,trichoid,1.491,pink 2B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f2_W.tif,sensillum width med,F2,olfactory,trichoid,1.271,pink 3B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_antennae.tif,segment length,F3,NA,NA,219.552,,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_L.tif,sensillum length,F3,mechano,NA,55.571,1 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_L.tif,sensillum length,F3,mechano,NA,63.204,2 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_L.tif,sensillum length,F3,mechano,NA,64.028,3 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_L.tif,sensillum length,F3,mechano,NA,44.695,4 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_L.tif,sensillum length,F3,mechano,NA,50.376,5 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_L.tif,sensillum length,F3,mechano,NA,56.037,6 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_L.tif,sensillum length,F3,mechano,NA,61.259,7 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_L.tif,sensillum length,F3,mechano,NA,42.336,8 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_L.tif,sensillum length,F3,olfactory,trichoid,11.317,1 (pink),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_L.tif,sensillum length,F3,olfactory,trichoid,14.128,2 (pink),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_L.tif,sensillum length,F3,olfactory,trichoid,9.515,3 (pink),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_L.tif,sensillum length,F3,olfactory,trichoid,11.902,4 (pink),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_L.tif,sensillum length,F3,olfactory,trichoid,12.249,5 (pink),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_W.tif,sensillum width prox,F3,mechano,NA,4.453,1 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_W.tif,sensillum width med,F3,mechano,NA,2.407,1 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_W.tif,sensillum width dis,F3,mechano,NA,0.608,1 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_W.tif,sensillum width prox,F3,mechano,NA,3.031,2 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_W.tif,sensillum width med,F3,mechano,NA,2.023,2 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_W.tif,sensillum width dis,F3,mechano,NA,0.519,2 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_W.tif,sensillum width prox,F3,mechano,NA,4.773,3 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_W.tif,sensillum width med,F3,mechano,NA,2.969,3 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_W.tif,sensillum width dis,F3,mechano,NA,0.37,3 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_W.tif,sensillum width prox,F3,mechano,NA,3.648,4 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_W.tif,sensillum width med,F3,mechano,NA,2.885,4 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_W.tif,sensillum width dis,F3,mechano,NA,0.714,4 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_W.tif,sensillum width prox,F3,mechano,NA,4.377,5 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_W.tif,sensillum width med,F3,mechano,NA,2.858,5 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_W.tif,sensillum width dis,F3,mechano,NA,0.413,5 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_W.tif,sensillum width med,F3,olfactory,trichoid,1.408,1 (pink),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_W.tif,sensillum width med,F3,olfactory,trichoid,1.104,2 (pink),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_W.tif,sensillum width med,F3,olfactory,trichoid,1.204,3 (pink),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_antennae.tif,segment length,F4,NA,NA,172.807,,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_L.tif,sensillum length,F4,mechano,NA,65.447,1 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_L.tif,sensillum length,F4,mechano,NA,45.021,2 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_L.tif,sensillum length,F4,mechano,NA,41.286,3 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_L.tif,sensillum length,F4,mechano,NA,53.988,4 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_L.tif,sensillum length,F4,mechano,NA,58.638,5 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_L.tif,sensillum length,F4,mechano,NA,47.224,6 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_L.tif,sensillum length,F4,mechano,NA,47.812,7 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_L.tif,sensillum length,F4,mechano,NA,60.767,8 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_L.tif,sensillum length,F4,olfactory,trichoid,11.239,1 (pink),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_L.tif,sensillum length,F4,olfactory,trichoid,16.259,2 (pink),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_L.tif,sensillum length,F4,olfactory,trichoid,13.989,3 (pink),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_L.tif,sensillum length,F4,olfactory,trichoid,12.561,4 (pink),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_L.tif,sensillum length,F4,olfactory,trichoid,10.601,5 (pink),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_W.tif,sensillum width prox,F4,mechano,NA,4.426,1 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_W.tif,sensillum width med,F4,mechano,NA,2.198,1 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_W.tif,sensillum width dis,F4,mechano,NA,0.422,1 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_W.tif,sensillum width prox,F4,mechano,NA,3.1,2 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_W.tif,sensillum width med,F4,mechano,NA,1.853,2 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_W.tif,sensillum width dis,F4,mechano,NA,0.527,2 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_W.tif,sensillum width prox,F4,mechano,NA,4.245,3 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_W.tif,sensillum width med,F4,mechano,NA,2.567,3 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_W.tif,sensillum width dis,F4,mechano,NA,0.483,3 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_W.tif,sensillum width prox,F4,mechano,NA,3.531,4 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_W.tif,sensillum width med,F4,mechano,NA,2.386,4 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_W.tif,sensillum width dis,F4,mechano,NA,0.43,4 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_W.tif,sensillum width prox,F4,mechano,NA,3.037,5 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_W.tif,sensillum width med,F4,mechano,NA,1.75,5 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_W.tif,sensillum width dis,F4,mechano,NA,0.374,5 (yellow),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_W.tif,sensillum width med,F4,olfactory,trichoid,1.557,1 (pink),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_W.tif,sensillum width med,F4,olfactory,trichoid,1.07,2 (pink),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_W.tif,sensillum width med,F4,olfactory,trichoid,1.606,3 (pink),
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_antennae.tif,segment length,F5,NA,NA,183.821,,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f5_L.tif,sensillum length,F5,mechano,NA,45.109,yellow 1,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f5_L.tif,sensillum length,F5,mechano,NA,58.428,yellow 2,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f5_L.tif,sensillum length,F5,mechano,NA,61.23,yellow 3,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f5_L.tif,sensillum length,F5,mechano,NA,46.389,yellow 4,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f5_L.tif,sensillum length,F5,mechano,NA,54.539,yellow 5,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f5_L.tif,sensillum length,F5,olfactory,trichoid,10.999,pink 1,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f5_L.tif,sensillum length,F5,olfactory,trichoid,9.077,pink 2,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f5_L.tif,sensillum length,F5,olfactory,trichoid,11.576,pink 3,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f5_L.tif,sensillum length,F5,olfactory,trichoid,11.481,pink 4,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f5_L.tif,sensillum length,F5,olfactory,trichoid,12.203,pink 5,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f5_W.tif,sensillum width prox,F5,mechano,NA,3.243,yellow 1A,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f5_W.tif,sensillum width med,F5,mechano,NA,2.757,yellow 1B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f5_W.tif,sensillum width dis,F5,mechano,NA,1.542,yellow 1C,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f5_W.tif,sensillum width prox,F5,mechano,NA,3.564,yellow 2A,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f5_W.tif,sensillum width med,F5,mechano,NA,2.535,yellow 2B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f5_W.tif,sensillum width dis,F5,mechano,NA,0.745,yellow 2C,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f5_W.tif,sensillum width prox,F5,mechano,NA,4.466,yellow 3A,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f5_W.tif,sensillum width med,F5,mechano,NA,3.131,yellow 3B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f5_W.tif,sensillum width dis,F5,mechano,NA,0.588,yellow 3C,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f5_W.tif,sensillum width med,F5,olfactory,trichoid,1.956,pink 1B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f5_W.tif,sensillum width med,F5,olfactory,trichoid,1.619,pink 2B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f5_W.tif,sensillum width med,F5,olfactory,trichoid,1.647,pink 3B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_antennae.tif,segment length,F6,NA,NA,175.546,,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f6_L.tif,sensillum length,F6,mechano,NA,42.282,yellow 1,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f6_L.tif,sensillum length,F6,mechano,NA,42.225,yellow 2,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f6_L.tif,sensillum length,F6,mechano,NA,42.896,yellow 3,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f6_L.tif,sensillum length,F6,mechano,NA,40.942,yellow 4,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f6_L.tif,sensillum length,F6,mechano,NA,58.229,yellow 5,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f6_L.tif,sensillum length,F6,olfactory,trichoid,11.899,pink 1,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f6_L.tif,sensillum length,F6,olfactory,trichoid,13.368,pink 2,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f6_L.tif,sensillum length,F6,olfactory,trichoid,11.246,pink 3,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f6_L.tif,sensillum length,F6,olfactory,trichoid,11.829,pink 4,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f6_L.tif,sensillum length,F6,olfactory,trichoid,10.127,pink 5,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f6_W.tif,sensillum width prox,F6,mechano,NA,3.307,yellow 1A,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f6_W.tif,sensillum width med,F6,mechano,NA,2.037,yellow 1B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f6_W.tif,sensillum width dis,F6,mechano,NA,0.59,yellow 1C,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f6_W.tif,sensillum width prox,F6,mechano,NA,2.909,yellow 2A,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f6_W.tif,sensillum width med,F6,mechano,NA,1.939,yellow 2B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f6_W.tif,sensillum width dis,F6,mechano,NA,0.722,yellow 2C,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f6_W.tif,sensillum width prox,F6,mechano,NA,3.053,yellow 3A,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f6_W.tif,sensillum width med,F6,mechano,NA,1.929,yellow 3B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f6_W.tif,sensillum width dis,F6,mechano,NA,0.413,yellow 3C,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f6_W.tif,sensillum width med,F6,olfactory,trichoid,1.531,pink 1B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f6_W.tif,sensillum width med,F6,olfactory,trichoid,1.815,pink 2B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f6_W.tif,sensillum width med,F6,olfactory,trichoid,1.565,pink 3B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_antennae.tif,segment length,F7,NA,NA,183.827,,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f7_L.tif,sensillum length,F7,mechano,NA,42.001,yellow 1,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f7_L.tif,sensillum length,F7,mechano,NA,41.787,yellow 2,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f7_L.tif,sensillum length,F7,mechano,NA,54.484,yellow 3,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f7_L.tif,sensillum length,F7,mechano,NA,45.059,yellow 4,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f7_L.tif,sensillum length,F7,mechano,NA,44.967,yellow 5,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f7_L.tif,sensillum length,F7,olfactory,trichoid,10.673,pink 1,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f7_L.tif,sensillum length,F7,olfactory,trichoid,11.654,pink 2,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f7_L.tif,sensillum length,F7,olfactory,trichoid,11.447,pink 3,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f7_L.tif,sensillum length,F7,olfactory,trichoid,11.683,pink 4,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f7_L.tif,sensillum length,F7,olfactory,trichoid,10.822,pink 5,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f7_W.tif,sensillum width prox,F7,mechano,NA,2.852,yellow 1A,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f7_W.tif,sensillum width med,F7,mechano,NA,1.756,yellow 1B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f7_W.tif,sensillum width dis,F7,mechano,NA,0.513,yellow 1C,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f7_W.tif,sensillum width prox,F7,mechano,NA,2.833,yellow 2A,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f7_W.tif,sensillum width med,F7,mechano,NA,1.644,yellow 2B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f7_W.tif,sensillum width dis,F7,mechano,NA,0.355,yellow 2C,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f7_W.tif,sensillum width prox,F7,mechano,NA,3.25,yellow 3A,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f7_W.tif,sensillum width med,F7,mechano,NA,2.063,yellow 3B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f7_W.tif,sensillum width dis,F7,mechano,NA,0.503,yellow 3C,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f7_W.tif,sensillum width med,F7,olfactory,trichoid,1.385,pink 1B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f7_W.tif,sensillum width med,F7,olfactory,trichoid,1.738,pink 2B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f7_W.tif,sensillum width med,F7,olfactory,trichoid,1.434,pink 3B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_antennae.tif,segment length,F8,NA,NA,461.962,,8th & 9th in the pic combined
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f8_L.tif,sensillum length,F8,mechano,NA,43.822,yellow 1,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f8_L.tif,sensillum length,F8,mechano,NA,48.943,yellow 2,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f8_L.tif,sensillum length,F8,mechano,NA,44.91,yellow 3,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f8_L.tif,sensillum length,F8,mechano,NA,40.953,yellow 4,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f8_L.tif,sensillum length,F8,mechano,NA,53.905,yellow 5,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f8_L.tif,sensillum length,F8,olfactory,trichoid,10.952,pink 1,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f8_L.tif,sensillum length,F8,olfactory,trichoid,10.934,pink 2,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f8_L.tif,sensillum length,F8,olfactory,trichoid,12.652,pink 3,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f8_L.tif,sensillum length,F8,olfactory,trichoid,11.29,pink 4,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f8_L.tif,sensillum length,F8,olfactory,trichoid,11.829,pink 5,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f8_W.tif,sensillum width prox,F8,mechano,NA,3.607,yellow 1A,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f8_W.tif,sensillum width med,F8,mechano,NA,2.797,yellow 1B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f8_W.tif,sensillum width dis,F8,mechano,NA,1.412,yellow 1C,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f8_W.tif,sensillum width prox,F8,mechano,NA,3.327,yellow 2A,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f8_W.tif,sensillum width med,F8,mechano,NA,1.815,yellow 2B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f8_W.tif,sensillum width dis,F8,mechano,NA,0.449,yellow 2C,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f8_W.tif,sensillum width prox,F8,mechano,NA,3.034,yellow 3A,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f8_W.tif,sensillum width med,F8,mechano,NA,1.622,yellow 3B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f8_W.tif,sensillum width dis,F8,mechano,NA,0.34,yellow 3C,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f8_W.tif,sensillum width med,F8,olfactory,trichoid,1.516,pink 1B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f8_W.tif,sensillum width med,F8,olfactory,trichoid,1.84,pink 2B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f8_W.tif,sensillum width med,F8,olfactory,trichoid,1.619,pink 3B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f9_L.tif,segment length,F9,NA,NA,171.939,,Appears as 10th in the pic
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f9_L.tif,sensillum length,F9,mechano,NA,58.156,yellow 1,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f9_L.tif,sensillum length,F9,mechano,NA,49.346,yellow 2,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f9_L.tif,sensillum length,F9,mechano,NA,40.024,yellow 3,
