Pyractomena angulata (LACM Ent 574186),,,,,,,,,
Specimen,Species,Filename,Measurement_type,Location,Sensillum_type,Olfactory_type,Value,Label on image,Comments
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F4L.tif,sensillum length,F4,olfactory,trichoid,12.717,2 (pink),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F4L.tif,sensillum length,F4,olfactory,trichoid,15.15,3 (pink),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F4L.tif,sensillum length,F4,olfactory,trichoid,14.216,4 (pink),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F4L.tif,sensillum length,F4,olfactory,trichoid,15.065,5 (pink),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F4L-W.tif,sensillum width prox,F4,mechano,NA,4.122,1A,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F4L-W.tif,sensillum width med,F4,mechano,NA,1.561,1B,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F4L-W.tif,sensillum width dis,F4,mechano,NA,0.623,1C,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F4L-W.tif,sensillum width prox,F4,mechano,NA,3.554,2A,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F4L-W.tif,sensillum width med,F4,mechano,NA,1.609,2B,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F4L-W.tif,sensillum width dis,F4,mechano,NA,0.972,2C,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F4L-W.tif,sensillum width prox,F4,mechano,NA,3.38,3A,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F4L-W.tif,sensillum width med,F4,mechano,NA,1.62,3B,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F4L-W.tif,sensillum width dis,F4,mechano,NA,0.623,3C,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F4L-W.tif,sensillum width med,F4,olfactory,trichoid,1.925,1D,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F4L-W.tif,sensillum width med,F4,olfactory,trichoid,2.021,2D,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F4L-W.tif,sensillum width med,F4,olfactory,trichoid,2.151,3D,
LACM Ent 574187,Pyractomena angulata,Pyractomena angluata F5.tif,segment length,F5,NA,NA,320.712,,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F5L.tif,sensillum length,F5,mechano,NA,46.452,1 (yellow),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F5L.tif,sensillum length,F5,mechano,NA,49.337,2 (yellow),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F5L.tif,sensillum length,F5,mechano,NA,59.498,3 (yellow),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F5L.tif,sensillum length,F5,mechano,NA,53.975,4 (yellow),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F5L.tif,sensillum length,F5,mechano,NA,55.238,5 (yellow),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F5L.tif,sensillum length,F5,olfactory,trichoid,14.814,1 (pink),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F5L.tif,sensillum length,F5,olfactory,trichoid,12.115,2 (pink),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F5L.tif,sensillum length,F5,olfactory,trichoid,13.444,3 (pink),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F5L.tif,sensillum length,F5,olfactory,trichoid,14.263,4 (pink),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F5L.tif,sensillum length,F5,olfactory,trichoid,14.264,5 (pink),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F5W.tif,sensillum width prox,F5,mechano,NA,6.696,1A,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F5W.tif,sensillum width med,F5,mechano,NA,4.331,1B,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F5W.tif,sensillum width dis,F5,mechano,NA,1.5,1C,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F5W.tif,sensillum width prox,F5,mechano,NA,5.382,2A,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F5W.tif,sensillum width med,F5,mechano,NA,3.407,2B,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F5W.tif,sensillum width dis,F5,mechano,NA,1.056,2C,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F5W.tif,sensillum width prox,F5,mechano,NA,7.295,3A,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F5W.tif,sensillum width med,F5,mechano,NA,2.85,3B,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F5W.tif,sensillum width dis,F5,mechano,NA,0.935,3C,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F5W.tif,sensillum width med,F5,olfactory,trichoid,3.79,1D,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F5W.tif,sensillum width med,F5,olfactory,trichoid,4.289,2D,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F5W.tif,sensillum width med,F5,olfactory,trichoid,4.702,3D,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F6.tif,segment length,F6,NA,NA,260.037,,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F6L.tif,sensillum length,F6,mechano,NA,47.294,1 (yellow),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F6L.tif,sensillum length,F6,mechano,NA,51.672,2 (yellow),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F6L.tif,sensillum length,F6,mechano,NA,54.019,3 (yellow),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F6L.tif,sensillum length,F6,mechano,NA,52.027,4 (yellow),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F6L.tif,sensillum length,F6,mechano,NA,66.359,5 (yellow),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F6L.tif,sensillum length,F6,olfactory,trichoid,15.251,1 (pink),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F6L.tif,sensillum length,F6,olfactory,trichoid,15.097,2 (pink),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F6L.tif,sensillum length,F6,olfactory,trichoid,11.341,3 (pink),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F6L.tif,sensillum length,F6,olfactory,trichoid,11.52,4 (pink),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F6L.tif,sensillum length,F6,olfactory,trichoid,13.416,5 (pink),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F6W.tif,sensillum width prox,F6,mechano,NA,3.138,1A,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F6W.tif,sensillum width med,F6,mechano,NA,1.743,1B,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F6W.tif,sensillum width dis,F6,mechano,NA,0.507,1C,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F6W.tif,sensillum width prox,F6,mechano,NA,3.185,2A,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F6W.tif,sensillum width med,F6,mechano,NA,1.367,2B,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F6W.tif,sensillum width dis,F6,mechano,NA,0.537,2C,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F6W.tif,sensillum width prox,F6,mechano,NA,3.325,3A,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F6W.tif,sensillum width med,F6,mechano,NA,1.295,3B,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F6W.tif,sensillum width dis,F6,mechano,NA,0.705,3C,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F6W.tif,sensillum width med,F6,olfactory,trichoid,1.908,1D,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F6W.tif,sensillum width med,F6,olfactory,trichoid,2.217,2D,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F6W.tif,sensillum width med,F6,olfactory,trichoid,2.158,3D,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F7.tif,segment length,F7,NA,NA,291.19,,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F7L.tif,sensillum length,F7,mechano,NA,58.554,1 (yellow),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F7L.tif,sensillum length,F7,mechano,NA,44.976,2 (yellow),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F7L.tif,sensillum length,F7,mechano,NA,54.481,3 (yellow),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F7L.tif,sensillum length,F7,mechano,NA,53.796,4 (yellow),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F7L.tif,sensillum length,F7,mechano,NA,48.526,5 (yellow),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F7L.tif,sensillum length,F7,olfactory,basiconica,11.189,1 (pink),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F7L.tif,sensillum length,F7,olfactory,trichoid,12.823,2 (pink),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F7L.tif,sensillum length,F7,olfactory,trichoid,15.952,3 (pink),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F7L.tif,sensillum length,F7,olfactory,trichoid,8.879,4 (pink),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F7W.tif,sensillum width prox,F7,mechano,NA,3.514,1A,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F7W.tif,sensillum width med,F7,mechano,NA,1.912,1B,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F7W.tif,sensillum width dis,F7,mechano,NA,0.585,1C,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F7W.tif,sensillum width prox,F7,mechano,NA,3.206,2A,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F7W.tif,sensillum width med,F7,mechano,NA,1.306,2B,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F7W.tif,sensillum width dis,F7,mechano,NA,0.585,2C,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F7W.tif,sensillum width prox,F7,mechano,NA,2.407,3A,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F7W.tif,sensillum width med,F7,mechano,NA,1.559,3B,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F7W.tif,sensillum width dis,F7,mechano,NA,0.444,3C,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F7W.tif,sensillum width med,F7,olfactory,basiconica,1.99,1D,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F7W.tif,sensillum width med,F7,olfactory,trichoid,1.899,2D,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F7W.tif,sensillum width med,F7,olfactory,trichoid,1.788,3D,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F8.tif,segment length,F8,NA,NA,275.111,,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F8L.tif,sensillum length,F8,mechano,NA,44.216,1 (yellow),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F8L.tif,sensillum length,F8,mechano,NA,43.67,2 (yellow),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F8L.tif,sensillum length,F8,mechano,NA,48.275,3 (yellow),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F8L.tif,sensillum length,F8,mechano,NA,50.409,4 (yellow),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F8L.tif,sensillum length,F8,mechano,NA,46.257,5 (yellow),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F8-L.tif,sensillum length,F8,olfactory,basiconica,10.604,1 (pink),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F8-L.tif,sensillum length,F8,olfactory,trichoid,14.9,2 (pink),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F8-L.tif,sensillum length,F8,olfactory,trichoid,13.248,3 (pink),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F8-L.tif,sensillum length,F8,olfactory,basiconica,12.114,4 (pink),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F8-L.tif,sensillum length,F8,olfactory,trichoid,14.348,5 (pink),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F8L-W.tif,sensillum width prox,F8,mechano,NA,3.153,1A,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F8L-W.tif,sensillum width med,F8,mechano,NA,1.477,1B,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F8L-W.tif,sensillum width dis,F8,mechano,NA,0.61,1C,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F8L-W.tif,sensillum width prox,F8,mechano,NA,3.445,2A,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F8L-W.tif,sensillum width med,F8,mechano,NA,1.538,2B,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F8L-W.tif,sensillum width dis,F8,mechano,NA,0.837,2C,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F8L-W.tif,sensillum width prox,F8,mechano,NA,2.975,3A,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F8L-W.tif,sensillum width med,F8,mechano,NA,1.754,3B,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F8L-W.tif,sensillum width dis,F8,mechano,NA,0.954,3C,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F8L-W.tif,sensillum width med,F8,olfactory,trichoid,2.026,1D,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F8L-W.tif,sensillum width med,F8,olfactory,trichoid,1.907,2D,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F8L-W.tif,sensillum width med,F8,olfactory,basiconica,2.276,3D,
LACM Ent 574187,Pyractomena angulata,Pyractomena angluata F9.tif,segment length,F9,NA,NA,271.792,,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F9L.tif,sensillum length,F9,mechano,NA,55.418,1 (yellow),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F9L.tif,sensillum length,F9,mechano,NA,53.411,2 (yellow),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F9L.tif,sensillum length,F9,mechano,NA,53.715,3 (yellow),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F9L.tif,sensillum length,F9,mechano,NA,50.52,4 (yellow),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F9L.tif,sensillum length,F9,mechano,NA,52.603,5 (yellow),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F9L.tif,sensillum length,F9,olfactory,trichoid,14.287,1 (pink),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F9L.tif,sensillum length,F9,olfactory,trichoid,15.917,2 (pink),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F9L.tif,sensillum length,F9,olfactory,trichoid,16.411,3 (pink),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F9L.tif,sensillum length,F9,olfactory,trichoid,13.2,4 (pink),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F9L.tif,sensillum length,F9,olfactory,trichoid,12.035,5 (pink),
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F9L-W.tif,sensillum width prox,F9,mechano,NA,3.307,1A,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F9L-W.tif,sensillum width med,F9,mechano,NA,1.685,1B,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F9L-W.tif,sensillum width dis,F9,mechano,NA,0.801,1C,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F9L-W.tif,sensillum width prox,F9,mechano,NA,3.514,2A,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F9L-W.tif,sensillum width med,F9,mechano,NA,1.558,2B,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F9L-W.tif,sensillum width dis,F9,mechano,NA,0.55,2C,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F9L-W.tif,sensillum width prox,F9,mechano,NA,3.127,3A,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F9L-W.tif,sensillum width med,F9,mechano,NA,1.223,3B,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F9L-W.tif,sensillum width dis,F9,mechano,NA,0.557,3C,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F9L-W.tif,sensillum width med,F9,olfactory,trichoid,1.69,1D,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F9L-W.tif,sensillum width med,F9,olfactory,trichoid,1.945,2D,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F9L-W.tif,sensillum width med,F9,olfactory,trichoid,1.835,3D,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F1L.tif,segment width,F1,NA,NA,167.8,NA,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F2.tif,segment width,F2,NA,NA,193.4,NA,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F3.tif,segment width,F3,NA,NA,199.4,NA,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F4.tif,segment width,F4,NA,NA,199.2,NA,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F5.tif,segment width,F5,NA,NA,186.8,NA,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F6.tif,segment width,F6,NA,NA,178.9,NA,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F7.tif,segment width,F7,NA,NA,159.9,NA,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F8.tif,segment width,F8,NA,NA,140.5,NA,
LACM Ent 574187,Pyractomena angulata,Pyractomena angulata F9.tif,segment width,F9,NA,NA,128.8,NA,
