Photinus marginellus (LACM Ent 574183),,,,,,,,,
Specimen,Species,Filename,Measurement_type,Location,Sensillum_type,Olfactory_type,Value,Label on image,Comments
LACM Ent 574183,Photinus marginellus,Photinus marginellus F1W-widths.tif,sensillum width med,F1,olfactory,trichoid,1.655,1D,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F1W-widths.tif,sensillum width med,F1,olfactory,trichoid,1.775,2D,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F1W-widths.tif,sensillum width med,F1,olfactory,basiconica,1.435,3D,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F2.tif,segment length,F2,NA,NA,356.505,,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F2L-lengths.tif,sensillum length,F2,mechano,NA,78.477,1 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F2L-lengths.tif,sensillum length,F2,mechano,NA,118.084,2 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F2L-lengths.tif,sensillum length,F2,mechano,NA,76.94,3 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F2L-lengths.tif,sensillum length,F2,mechano,NA,98.866,4 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F2L-lengths.tif,sensillum length,F2,mechano,NA,65.762,5 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F2L-lengths.tif,sensillum length,F2,olfactory,trichoid,22.048,1 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F2L-lengths.tif,sensillum length,F2,olfactory,basiconica,7.17,2 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F2L-lengths.tif,sensillum length,F2,olfactory,trichoid,17.378,3 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F2L-lengths.tif,sensillum length,F2,olfactory,trichoid,18.979,4 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F2L-lengths.tif,sensillum length,F2,olfactory,trichoid,18.06,5 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F2W-widths.tif,sensillum width prox,F2,mechano,NA,4.109,1A,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F2W-widths.tif,sensillum width med,F2,mechano,NA,3.79,1B,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F2W-widths.tif,sensillum width dis,F2,mechano,NA,1.15,1C,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F2W-widths.tif,sensillum width prox,F2,mechano,NA,3.243,2A,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F2W-widths.tif,sensillum width med,F2,mechano,NA,2.119,2B,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F2W-widths.tif,sensillum width dis,F2,mechano,NA,0.763,2C,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F2W-widths.tif,sensillum width prox,F2,mechano,NA,3.429,3A,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F2W-widths.tif,sensillum width med,F2,mechano,NA,2.166,3B,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F2W-widths.tif,sensillum width dis,F2,mechano,NA,0.865,3C,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F2W-widths.tif,sensillum width med,F2,olfactory,trichoid,1.917,1D,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F2W-widths.tif,sensillum width med,F2,olfactory,trichoid,1.647,2D,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F2W-widths.tif,sensillum width med,F2,olfactory,trichoid,2.083,3D,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F3.tif,segment length,F3,NA,NA,330.422,,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F3L-lengths.tif,sensillum length,F3,mechano,NA,137.931,1 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F3L-lengths.tif,sensillum length,F3,mechano,NA,99.749,2 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F3L-lengths.tif,sensillum length,F3,mechano,NA,92.573,3 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F3L-lengths.tif,sensillum length,F3,mechano,NA,80.508,4 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F3L-lengths.tif,sensillum length,F3,mechano,NA,118.843,5 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F3L-lengths.tif,sensillum length,F3,olfactory,trichoid,30.943,1 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F3L-lengths.tif,sensillum length,F3,olfactory,basiconica,11.612,2 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F3L-lengths.tif,sensillum length,F3,olfactory,basiconica,13.008,3 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F3L-lengths.tif,sensillum length,F3,olfactory,trichoid,26.004,4 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F3L-lengths.tif,sensillum length,F3,olfactory,trichoid,30.765,5 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F3W-widths.tif,sensillum width prox,F3,mechano,NA,3.815,1A,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F3W-widths.tif,sensillum width med,F3,mechano,NA,2.837,1B,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F3W-widths.tif,sensillum width dis,F3,mechano,NA,0.929,1C,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F3W-widths.tif,sensillum width prox,F3,mechano,NA,3.501,2A,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F3W-widths.tif,sensillum width med,F3,mechano,NA,2.509,2B,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F3W-widths.tif,sensillum width dis,F3,mechano,NA,0.917,2C,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F3W-widths.tif,sensillum width prox,F3,mechano,NA,3.292,3A,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F3W-widths.tif,sensillum width med,F3,mechano,NA,1.75,3B,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F3W-widths.tif,sensillum width dis,F3,mechano,NA,0.843,3C,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F3W-widths.tif,sensillum width med,F3,olfactory,basiconica,1.521,1D,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F3W-widths.tif,sensillum width med,F3,olfactory,trichoid,1.565,2D,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F3W-widths.tif,sensillum width med,F3,olfactory,trichoid,2.002,3D,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F4.tif,segment length,F4,NA,NA,322.285,,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F4L-lengths.tif,sensillum length,F4,mechano,NA,72.434,1 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F4L-lengths.tif,sensillum length,F4,mechano,NA,83.618,2 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F4L-lengths.tif,sensillum length,F4,mechano,NA,59.883,3 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F4L-lengths.tif,sensillum length,F4,mechano,NA,67.675,4 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F4L-lengths.tif,sensillum length,F4,mechano,NA,99.84,5 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F4L-lengths.tif,sensillum length,F4,olfactory,basiconica,17.175,1 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F4L-lengths.tif,sensillum length,F4,olfactory,trichoid,38.096,2 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F4L-lengths.tif,sensillum length,F4,olfactory,basiconica,13.436,3 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F4L-lengths.tif,sensillum length,F4,olfactory,trichoid,36.351,4 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F4L-lengths.tif,sensillum length,F4,olfactory,basiconica,13.165,5 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F4W-widths.tif,sensillum width prox,F4,mechano,NA,4.003,1A,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F4W-widths.tif,sensillum width med,F4,mechano,NA,3.238,1B,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F4W-widths.tif,sensillum width dis,F4,mechano,NA,1.5,1C,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F4W-widths.tif,sensillum width prox,F4,mechano,NA,2.845,2A,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F4W-widths.tif,sensillum width med,F4,mechano,NA,2.254,2B,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F4W-widths.tif,sensillum width dis,F4,mechano,NA,0.64,2C,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F4W-widths.tif,sensillum width prox,F4,mechano,NA,2.716,3A,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F4W-widths.tif,sensillum width med,F4,mechano,NA,1.607,3B,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F4W-widths.tif,sensillum width dis,F4,mechano,NA,0.668,3C,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F4W-widths.tif,sensillum width med,F4,olfactory,trichoid,1.41,1D,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F4W-widths.tif,sensillum width med,F4,olfactory,trichoid,1.352,2D,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F4W-widths.tif,sensillum width med,F4,olfactory,basiconica,1.579,3D,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F5.tif,segment length,F5,NA,NA,325.794,,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F5L-lengths.tif,sensillum length,F5,mechano,NA,91.57,1 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F5L-lengths.tif,sensillum length,F5,mechano,NA,116.368,2 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F5L-lengths.tif,sensillum length,F5,mechano,NA,114.055,3 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F5L-lengths.tif,sensillum length,F5,mechano,NA,72.569,4 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F5L-lengths.tif,sensillum length,F5,mechano,NA,63.119,5 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F5L-lengths.tif,sensillum length,F5,olfactory,trichoid,34.277,1 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F5L-lengths.tif,sensillum length,F5,olfactory,basiconica,16.951,2 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F5L-lengths.tif,sensillum length,F5,olfactory,basiconica,16.646,3 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F5L-lengths.tif,sensillum length,F5,olfactory,trichoid,31.684,4 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F5L-lengths.tif,sensillum length,F5,olfactory,trichoid,16.801,5 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F5W-widths.tif,sensillum width prox,F5,mechano,NA,4.111,1A,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F5W-widths.tif,sensillum width med,F5,mechano,NA,2.62,1B,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F5W-widths.tif,sensillum width dis,F5,mechano,NA,0.968,1C,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F5W-widths.tif,sensillum width prox,F5,mechano,NA,4.455,2A,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F5W-widths.tif,sensillum width med,F5,mechano,NA,3.253,2B,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F5W-widths.tif,sensillum width dis,F5,mechano,NA,0.741,2C,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F5W-widths.tif,sensillum width prox,F5,mechano,NA,3.262,3A,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F5W-widths.tif,sensillum width med,F5,mechano,NA,1.829,3B,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F5W-widths.tif,sensillum width dis,F5,mechano,NA,0.935,3C,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F5W-widths.tif,sensillum width med,F5,olfactory,trichoid,1.466,1D,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F5W-widths.tif,sensillum width med,F5,olfactory,trichoid,1.649,2D,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F5W-widths.tif,sensillum width med,F5,olfactory,basiconica,1.535,3D,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F6.tif,segment length,F6,NA,NA,289.13,,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F6L-lengths.tif,sensillum length,F6,mechano,NA,117.535,1 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F6L-lengths.tif,sensillum length,F6,mechano,NA,64.361,2 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F6L-lengths.tif,sensillum length,F6,mechano,NA,110.956,3 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F6L-lengths.tif,sensillum length,F6,mechano,NA,73.39,4 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F6L-lengths.tif,sensillum length,F6,mechano,NA,102.827,5 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F6L-lengths.tif,sensillum length,F6,olfactory,trichoid,35.591,1 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F6L-lengths.tif,sensillum length,F6,olfactory,trichoid,33.63,2 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F6L-lengths.tif,sensillum length,F6,olfactory,basiconica,11.598,3 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F6L-lengths.tif,sensillum length,F6,olfactory,trichoid,18.193,4 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F6L-lengths.tif,sensillum length,F6,olfactory,trichoid,18.194,5 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F6W-widths.tif,sensillum width prox,F6,mechano,NA,2.888,1A,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F6W-widths.tif,sensillum width med,F6,mechano,NA,1.275,1B,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F6W-widths.tif,sensillum width dis,F6,mechano,NA,0.763,1C,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F6W-widths.tif,sensillum width prox,F6,mechano,NA,2.831,2A,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F6W-widths.tif,sensillum width med,F6,mechano,NA,1.757,2B,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F6W-widths.tif,sensillum width dis,F6,mechano,NA,0.641,2C,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F6W-widths.tif,sensillum width prox,F6,mechano,NA,4.377,3A,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F6W-widths.tif,sensillum width med,F6,mechano,NA,2.976,3B,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F6W-widths.tif,sensillum width dis,F6,mechano,NA,0.62,3C,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F6W-widths.tif,sensillum width med,F6,olfactory,trichoid,1.357,1D,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F6W-widths.tif,sensillum width med,F6,olfactory,basiconica,1.588,2D,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F6W-widths.tif,sensillum width med,F6,olfactory,basiconica,1.938,3D,
LACM Ent 574183,Photinus marginellus,Photius marginellus F7.tif,segment length,F7,NA,NA,281.976,,
LACM Ent 574183,Photinus marginellus,Photius marginellus F7L-lengths.tif,sensillum length,F7,mechano,NA,118.667,1 (yellow),
LACM Ent 574183,Photinus marginellus,Photius marginellus F7L-lengths.tif,sensillum length,F7,mechano,NA,104.659,2 (yellow),
LACM Ent 574183,Photinus marginellus,Photius marginellus F7L-lengths.tif,sensillum length,F7,mechano,NA,108.917,3 (yellow),
LACM Ent 574183,Photinus marginellus,Photius marginellus F7L-lengths.tif,sensillum length,F7,mechano,NA,71.073,4 (yellow),
LACM Ent 574183,Photinus marginellus,Photius marginellus F7L-lengths.tif,sensillum length,F7,mechano,NA,95.72,5 (yellow),
LACM Ent 574183,Photinus marginellus,Photius marginellus F7L-lengths.tif,sensillum length,F7,olfactory,basiconica,10.95,1 (pink),
LACM Ent 574183,Photinus marginellus,Photius marginellus F7L-lengths.tif,sensillum length,F7,olfactory,trichoid,18.235,2 (pink),
LACM Ent 574183,Photinus marginellus,Photius marginellus F7L-lengths.tif,sensillum length,F7,olfactory,trichoid,21.61,3 (pink),
LACM Ent 574183,Photinus marginellus,Photius marginellus F7L-lengths.tif,sensillum length,F7,olfactory,trichoid,13.481,4 (pink),
LACM Ent 574183,Photinus marginellus,Photius marginellus F7L-lengths.tif,sensillum length,F7,olfactory,basiconica,10.399,5 (pink),
LACM Ent 574183,Photinus marginellus,Photius marginellus F7W-widths.tif,sensillum width prox,F7,mechano,NA,2.542,1A,
LACM Ent 574183,Photinus marginellus,Photius marginellus F7W-widths.tif,sensillum width med,F7,mechano,NA,2.011,1B,
LACM Ent 574183,Photinus marginellus,Photius marginellus F7W-widths.tif,sensillum width dis,F7,mechano,NA,0.542,1C,
LACM Ent 574183,Photinus marginellus,Photius marginellus F7W-widths.tif,sensillum width prox,F7,mechano,NA,2.467,2A,
LACM Ent 574183,Photinus marginellus,Photius marginellus F7W-widths.tif,sensillum width med,F7,mechano,NA,1.611,2B,
LACM Ent 574183,Photinus marginellus,Photius marginellus F7W-widths.tif,sensillum width dis,F7,mechano,NA,0.827,2C,
LACM Ent 574183,Photinus marginellus,Photius marginellus F7W-widths.tif,sensillum width prox,F7,mechano,NA,3.28,3A,
LACM Ent 574183,Photinus marginellus,Photius marginellus F7W-widths.tif,sensillum width med,F7,mechano,NA,1.849,3B,
LACM Ent 574183,Photinus marginellus,Photius marginellus F7W-widths.tif,sensillum width dis,F7,mechano,NA,0.652,3C,
LACM Ent 574183,Photinus marginellus,Photius marginellus F7W-widths.tif,sensillum width med,F7,olfactory,trichoid,1.639,1D,
LACM Ent 574183,Photinus marginellus,Photius marginellus F7W-widths.tif,sensillum width med,F7,olfactory,trichoid,1.55,2D,
LACM Ent 574183,Photinus marginellus,Photius marginellus F7W-widths.tif,sensillum width med,F7,olfactory,trichoid,2.084,3D,
LACM Ent 574183,Photinus marginellus,Photius marginellus F8.tif,segment length,F8,NA,NA,263.944,,
LACM Ent 574183,Photinus marginellus,Photius marginellus F8L-lengths.tif,sensillum length,F8,mechano,NA,67.238,1 (yellow),
LACM Ent 574183,Photinus marginellus,Photius marginellus F8L-lengths.tif,sensillum length,F8,mechano,NA,97.043,2 (yellow),
LACM Ent 574183,Photinus marginellus,Photius marginellus F8L-lengths.tif,sensillum length,F8,mechano,NA,62.781,3 (yellow),
LACM Ent 574183,Photinus marginellus,Photius marginellus F8L-lengths.tif,sensillum length,F8,mechano,NA,61.718,4 (yellow),
LACM Ent 574183,Photinus marginellus,Photius marginellus F8L-lengths.tif,sensillum length,F8,mechano,NA,89.708,5 (yellow),
LACM Ent 574183,Photinus marginellus,Photius marginellus F8L-lengths.tif,sensillum length,F8,olfactory,trichoid,30.376,1 (pink),
LACM Ent 574183,Photinus marginellus,Photius marginellus F8L-lengths.tif,sensillum length,F8,olfactory,trichoid,16.715,2 (pink),
LACM Ent 574183,Photinus marginellus,Photius marginellus F8L-lengths.tif,sensillum length,F8,olfactory,trichoid,27.324,3 (pink),
LACM Ent 574183,Photinus marginellus,Photius marginellus F8L-lengths.tif,sensillum length,F8,olfactory,trichoid,26.656,4 (pink),
LACM Ent 574183,Photinus marginellus,Photius marginellus F8L-lengths.tif,sensillum length,F8,olfactory,trichoid,27.554,5 (pink),
LACM Ent 574183,Photinus marginellus,Photius marginellus F8W-widths.tif,sensillum width prox,F8,mechano,NA,2.448,1A,
LACM Ent 574183,Photinus marginellus,Photius marginellus F8W-widths.tif,sensillum width med,F8,mechano,NA,1.956,1B,
LACM Ent 574183,Photinus marginellus,Photius marginellus F8W-widths.tif,sensillum width dis,F8,mechano,NA,0.644,1C,
LACM Ent 574183,Photinus marginellus,Photius marginellus F8W-widths.tif,sensillum width prox,F8,mechano,NA,3.222,2A,
LACM Ent 574183,Photinus marginellus,Photius marginellus F8W-widths.tif,sensillum width med,F8,mechano,NA,1.912,2B,
LACM Ent 574183,Photinus marginellus,Photius marginellus F8W-widths.tif,sensillum width dis,F8,mechano,NA,0.967,2C,
LACM Ent 574183,Photinus marginellus,Photius marginellus F8W-widths.tif,sensillum width prox,F8,mechano,NA,2.442,3A,
LACM Ent 574183,Photinus marginellus,Photius marginellus F8W-widths.tif,sensillum width med,F8,mechano,NA,2.18,3B,
LACM Ent 574183,Photinus marginellus,Photius marginellus F8W-widths.tif,sensillum width dis,F8,mechano,NA,0.501,3C,
LACM Ent 574183,Photinus marginellus,Photius marginellus F8W-widths.tif,sensillum width med,F8,olfactory,trichoid,1.531,1D,
LACM Ent 574183,Photinus marginellus,Photius marginellus F8W-widths.tif,sensillum width med,F8,olfactory,trichoid,1.54,2D,
LACM Ent 574183,Photinus marginellus,Photius marginellus F8W-widths.tif,sensillum width med,F8,olfactory,trichoid,1.193,3D,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F9.tif,segment length,F9,NA,NA,368.906,,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F9L-lengths.tif,sensillum length,F9,mechano,NA,70.596,1 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F9L-lengths.tif,sensillum length,F9,mechano,NA,66.995,2 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F9L-lengths.tif,sensillum length,F9,mechano,NA,63.277,3 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F9L-lengths.tif,sensillum length,F9,mechano,NA,60.113,4 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F9L-lengths.tif,sensillum length,F9,mechano,NA,91.449,5 (yellow),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F9L-lengths.tif,sensillum length,F9,olfactory,basiconica,10.099,1 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F9L-lengths.tif,sensillum length,F9,olfactory,trichoid,17.308,2 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F9L-lengths.tif,sensillum length,F9,olfactory,trichoid,19.513,3 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F9L-lengths.tif,sensillum length,F9,olfactory,trichoid,14.84,4 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F9L-lengths.tif,sensillum length,F9,olfactory,trichoid,25.079,5 (pink),
LACM Ent 574183,Photinus marginellus,Photinus marginellus F9W-widths.tif,sensillum width prox,F9,mechano,NA,2.458,1A,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F9W-widths.tif,sensillum width med,F9,mechano,NA,1.793,1B,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F9W-widths.tif,sensillum width dis,F9,mechano,NA,0.494,1C,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F9W-widths.tif,sensillum width prox,F9,mechano,NA,2.506,2A,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F9W-widths.tif,sensillum width med,F9,mechano,NA,1.886,2B,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F9W-widths.tif,sensillum width dis,F9,mechano,NA,0.577,2C,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F9W-widths.tif,sensillum width prox,F9,mechano,NA,2.635,3A,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F9W-widths.tif,sensillum width med,F9,mechano,NA,2.023,3B,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F9W-widths.tif,sensillum width dis,F9,mechano,NA,0.505,3C,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F9W-widths.tif,sensillum width med,F9,olfactory,basiconica,1.683,1D,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F9W-widths.tif,sensillum width med,F9,olfactory,trichoid,1.267,2D,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F9W-widths.tif,sensillum width med,F9,olfactory,trichoid,1.184,3D,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F1-xy.tif,segment width,F1,NA,NA,102.8,NA,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F2-xy.tif,segment width,F2,NA,NA,150.9,NA,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F3-xy.tif,segment width,F3,NA,NA,146.7,NA,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F1-xy.tif,segment width,F4,NA,NA,138.1,NA,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F1-xy.tif,segment width,F5,NA,NA,124.5,NA,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F1-xy.tif,segment width,F6,NA,NA,118.2,NA,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F1-xy.tif,segment width,F7,NA,NA,103.5,NA,
LACM Ent 574183,Photinus marginellus,Photinus marginellus F1-xy.tif,segment width,F8,NA,NA,91.4,NA,
