Pyropyga nigricans (LACM Ent 574184),,,,,,,,,
Specimen,Species,Filename,Measurement_type,Location,Sensillum_type,Olfactory_type,Value,Label on image,Comments
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F5L.tif,sensillum length,F5,olfactory,trichoid,23.428,3 orange,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F5L.tif,sensillum length,F5,olfactory,trichoid,38.116,4 orange,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F5L.tif,sensillum length,F5,olfactory,trichoid,26.396,5 orange,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F5W.tif,sensillum width prox,F5,mechano,NA,5.076,1 green,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F5W.tif,sensillum width med,F5,mechano,NA,2.639,1 green,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F5W.tif,sensillum width dis,F5,mechano,NA,1.431,1 green,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F5W.tif,sensillum width prox,F5,mechano,NA,5.611,2 green,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F5W.tif,sensillum width med,F5,mechano,NA,2.87,2 green,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F5W.tif,sensillum width dis,F5,mechano,NA,1.79,2 green,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F5W.tif,sensillum width prox,F5,mechano,NA,5.439,3 green,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F5W.tif,sensillum width med,F5,mechano,NA,4.182,3 green,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F5W.tif,sensillum width dis,F5,mechano,NA,2.686,3 green,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F5W.tif,sensillum width med,F5,olfactory,NA,1.588,1 orange ,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F5W.tif,sensillum width med,F5,olfactory,NA,2.196,2 orange,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F5W.tif,sensillum width med,F5,olfactory,NA,1.63,3 orange ,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F6.tif,segment length,F6,NA,NA,773.432,,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F6L.tif,sensillum length,F6,mechano,NA,98.482,1 green,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F6L.tif,sensillum length,F6,mechano,NA,113.453,2 green,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F6L.tif,sensillum length,F6,mechano,NA,139.569,3 green,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F6L.tif,sensillum length,F6,mechano,NA,129.003,4 green,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F6L.tif,sensillum length,F6,mechano,NA,91.671,5 green,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F6L.tif,sensillum length,F6,olfactory,NA,34.936,1 orange,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F6L.tif,sensillum length,F6,olfactory,NA,28.139,2 orange,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F6L.tif,sensillum length,F6,olfactory,NA,22.804,3 orange,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F6L.tif,sensillum length,F6,olfactory,NA,9.031,4 orange,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F6L.tif,sensillum length,F6,olfactory,NA,18.156,5 orange,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F6W.tif,sensillum width prox,F6,mechano,NA,5.025,1 green,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F6W.tif,sensillum width med,F6,mechano,NA,2.58,1 green,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F6W.tif,sensillum width dis,F6,mechano,NA,1.747,1 green,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F6W.tif,sensillum width prox,F6,mechano,NA,5.138,2 green,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F6W.tif,sensillum width med,F6,mechano,NA,2.308,2 green,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F6W.tif,sensillum width dis,F6,mechano,NA,1.646,2 green,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F6W.tif,sensillum width prox,F6,mechano,NA,6.429,3 green,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F6W.tif,sensillum width med,F6,mechano,NA,2.814,3 green,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F6W.tif,sensillum width dis,F6,mechano,NA,1.433,3 green,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F6W.tif,sensillum width med,F6,olfactory,NA,1.356,1 orange ,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F6W.tif,sensillum width med,F6,olfactory,NA,1.418,2 orange,
LACM Ent 574184,Pyropyga nigricans,Pyropyga nigricans F6W.tif,sensillum width med,F6,olfactory,NA,2.006,3 orange ,
LACM Ent 574184,Pyropyga nigricans,,segment length,F7,NA,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F7,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F7,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F7,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F7,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F7,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F7,olfactory,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F7,olfactory,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F7,olfactory,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F7,olfactory,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F7,olfactory,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width prox,F7,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width med,F7,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width dis,F7,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width prox,F7,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width med,F7,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width dis,F7,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width prox,F7,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width med,F7,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width dis,F7,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width med,F7,olfactory,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width med,F7,olfactory,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width med,F7,olfactory,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,segment length,F8,NA,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F8,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F8,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F8,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F8,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F8,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F8,olfactory,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F8,olfactory,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F8,olfactory,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F8,olfactory,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F8,olfactory,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width prox,F8,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width med,F8,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width dis,F8,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width prox,F8,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width med,F8,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width dis,F8,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width prox,F8,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width med,F8,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width dis,F8,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width med,F8,olfactory,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width med,F8,olfactory,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width med,F8,olfactory,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,segment length,F9,NA,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F9,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F9,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F9,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F9,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F9,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F9,olfactory,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F9,olfactory,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F9,olfactory,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F9,olfactory,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum length,F9,olfactory,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width prox,F9,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width med,F9,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width dis,F9,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width prox,F9,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width med,F9,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width dis,F9,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width prox,F9,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width med,F9,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width dis,F9,mechano,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width med,F9,olfactory,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width med,F9,olfactory,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,,sensillum width med,F9,olfactory,NA,NA,NA,
LACM Ent 574184,Pyropyga nigricans,Pyropyga_nigricans_F1-xy.tif,segment width,F1,NA,NA,205.3,NA,
LACM Ent 574184,Pyropyga nigricans,Pyropyga_nigricans_F2L-xy.tif,segment width,F2,NA,NA,148.7,NA,
LACM Ent 574184,Pyropyga nigricans,Pyropyga_nigricans_F3L-xy.tif,segment width,F3,NA,NA,151,NA,
LACM Ent 574184,Pyropyga nigricans,Pyropyga_nigricans_F4L-xy.tif,segment width,F4,NA,NA,148.3,NA,
LACM Ent 574184,Pyropyga nigricans,Pyropyga_nigricans_F5L-xy.tif,segment width,F5,NA,NA,138,NA,
LACM Ent 574184,Pyropyga nigricans,Pyropyga_nigricans_F1-xy.tif,segment width,F6,NA,NA,122.3,NA,
