Photinus pyralis (NCC Ent 7),,,,,,,,,
Specimen,Species,Filename,Measurement_type,Location,Sensillum_type,Olfactory_type,Value,Label on image,Comments
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f2_W.tif,sensillum width dis,F2,mechano,NA,0.451,yellow 2C,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f2_W.tif,sensillum width prox,F2,mechano,NA,3.919,yellow 3A,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f2_W.tif,sensillum width med,F2,mechano,NA,2.742,yellow 3B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f2_W.tif,sensillum width dis,F2,mechano,NA,0.975,yellow 3C,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f2_W.tif,sensillum width med,F2,olfactory,trichoid,1.174,pink 1B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f2_W.tif,sensillum width med,F2,olfactory,trichoid,1.333,pink 2B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f2_W.tif,sensillum width med,F2,olfactory,trichoid,1.056,pink 3B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_antennae.tif,segment length,F3,NA,NA,500.426,,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f3_L.tif,sensillum length,F3,mechano,NA,143.714,1 (yellow),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f3_L.tif,sensillum length,F3,mechano,NA,125.032,2 (yellow),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f3_L.tif,sensillum length,F3,mechano,NA,93.889,3 (yellow),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f3_L.tif,sensillum length,F3,mechano,NA,123.098,4 (yellow),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f3_L.tif,sensillum length,F3,mechano,NA,139.454,5 (yellow),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f3_L.tif,sensillum length,F3,olfactory,trichoid,23.774,1 (pink),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f3_L.tif,sensillum length,F3,olfactory,trichoid,17.606,2 (pink),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f3_L.tif,sensillum length,F3,olfactory,trichoid,25.696,3 (pink),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f3_L.tif,sensillum length,F3,olfactory,trichoid,25.197,4 (pink),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f3_L.tif,sensillum length,F3,olfactory,trichoid,13.746,5 (pink),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f3_W.tif,sensillum width prox,F3,mechano,NA,4.74,1 (yellow),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f3_W.tif,sensillum width med,F3,mechano,NA,3.687,1 (yellow),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f3_W.tif,sensillum width dis,F3,mechano,NA,1.017,1 (yellow),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f3_W.tif,sensillum width prox,F3,mechano,NA,5.402,2 (yellow),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f3_W.tif,sensillum width med,F3,mechano,NA,3.458,2 (yellow),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f3_W.tif,sensillum width dis,F3,mechano,NA,1.072,2 (yellow),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f3_W.tif,sensillum width prox,F3,mechano,NA,4.9,3 (yellow),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f3_W.tif,sensillum width med,F3,mechano,NA,3.587,3 (yellow),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f3_W.tif,sensillum width dis,F3,mechano,NA,1.496,3 (yellow),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f3_W.tif,sensillum width med,F3,olfactory,trichoid,1.129,1 (pink),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f3_W.tif,sensillum width med,F3,olfactory,trichoid,0.949,2 (pink),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f3_W.tif,sensillum width med,F3,olfactory,trichoid,0.999,3 (pink),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_antennae.tif,segment length,F4,NA,NA,431.82,,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f4_L.tif,sensillum length,F4,mechano,NA,91.649,1 (yellow),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f4_L.tif,sensillum length,F4,mechano,NA,79.896,2 (yellow),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f4_L.tif,sensillum length,F4,mechano,NA,85.146,3 (yellow),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f4_L.tif,sensillum length,F4,mechano,NA,86.539,4 (yellow),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f4_L.tif,sensillum length,F4,mechano,NA,84.835,5 (yellow),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f4_L.tif,sensillum length,F4,olfactory,trichoid,27.652,1 (pink),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f4_L.tif,sensillum length,F4,olfactory,trichoid,27.645,2 (pink),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f4_L.tif,sensillum length,F4,olfactory,trichoid,22.758,3 (pink),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f4_L.tif,sensillum length,F4,olfactory,trichoid,23.464,4 (pink),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f4_L.tif,sensillum length,F4,olfactory,trichoid,27.43,5 (pink),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f4_W.tif,sensillum width prox,F4,mechano,NA,4.663,1 (yellow),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f4_W.tif,sensillum width med,F4,mechano,NA,2.341,1 (yellow),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f4_W.tif,sensillum width dis,F4,mechano,NA,0.673,1 (yellow),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f4_W.tif,sensillum width prox,F4,mechano,NA,3.583,2 (yellow),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f4_W.tif,sensillum width med,F4,mechano,NA,1.831,2 (yellow),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f4_W.tif,sensillum width dis,F4,mechano,NA,0.7,2 (yellow),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f4_W.tif,sensillum width prox,F4,mechano,NA,4.071,3 (yellow),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f4_W.tif,sensillum width med,F4,mechano,NA,2.885,3 (yellow),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f4_W.tif,sensillum width dis,F4,mechano,NA,0.581,3 (yellow),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f4_W.tif,sensillum width med,F4,olfactory,trichoid,1.53,1 (pink),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f4_W.tif,sensillum width med,F4,olfactory,trichoid,1.312,2 (pink),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f4_W.tif,sensillum width med,F4,olfactory,trichoid,1.102,3 (pink),
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_antennae.tif,segment length,F5,NA,NA,445.655,,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f5_L.tif,sensillum length,F5,mechano,NA,101.234,yellow 1,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f5_L.tif,sensillum length,F5,mechano,NA,112.758,yellow 2,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f5_L.tif,sensillum length,F5,mechano,NA,72.288,yellow 3,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f5_L.tif,sensillum length,F5,mechano,NA,64.637,yellow 4,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f5_L.tif,sensillum length,F5,mechano,NA,84.792,yellow 5,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f5_L.tif,sensillum length,F5,olfactory,trichoid,10.927,pink 1,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f5_L.tif,sensillum length,F5,olfactory,trichoid,12.044,pink 2,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f5_L.tif,sensillum length,F5,olfactory,trichoid,9.848,pink 3,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f5_L.tif,sensillum length,F5,olfactory,trichoid,6.114,pink 4,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f5_L.tif,sensillum length,F5,olfactory,trichoid,9.66,pink 5,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f5_W.tif,sensillum width prox,F5,mechano,NA,2.386,yellow 1A,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f5_W.tif,sensillum width med,F5,mechano,NA,1.992,yellow 1B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f5_W.tif,sensillum width dis,F5,mechano,NA,0.695,yellow 1C,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f5_W.tif,sensillum width prox,F5,mechano,NA,3.164,yellow 2A,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f5_W.tif,sensillum width med,F5,mechano,NA,2.816,yellow 2B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f5_W.tif,sensillum width dis,F5,mechano,NA,1.83,yellow 2C,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f5_W.tif,sensillum width prox,F5,mechano,NA,3.469,yellow 3A,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f5_W.tif,sensillum width med,F5,mechano,NA,2.045,yellow 3B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f5_W.tif,sensillum width dis,F5,mechano,NA,0.683,yellow 3C,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f5_W.tif,sensillum width med,F5,olfactory,trichoid,1.347,pink 1B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f5_W.tif,sensillum width med,F5,olfactory,trichoid,1.686,pink 2B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f5_W.tif,sensillum width med,F5,olfactory,trichoid,1.069,pink 3B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_antennae.tif,segment length,F6,NA,NA,358.713,,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f6_L.tif,sensillum length,F6,mechano,NA,63.464,yellow 1,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f6_L.tif,sensillum length,F6,mechano,NA,79.808,yellow 2,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f6_L.tif,sensillum length,F6,mechano,NA,63.564,yellow 3,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f6_L.tif,sensillum length,F6,mechano,NA,90.269,yellow 4,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f6_L.tif,sensillum length,F6,mechano,NA,73.749,yellow 5,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f6_L.tif,sensillum length,F6,olfactory,trichoid,12.858,pink 1,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f6_L.tif,sensillum length,F6,olfactory,trichoid,9.465,pink 2,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f6_L.tif,sensillum length,F6,olfactory,trichoid,14.708,pink 3,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f6_L.tif,sensillum length,F6,olfactory,trichoid,14.044,pink 4,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f6_L.tif,sensillum length,F6,olfactory,trichoid,10.674,pink 5,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f6_W.tif,sensillum width prox,F6,mechano,NA,3.712,yellow 1A,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f6_W.tif,sensillum width med,F6,mechano,NA,2.433,yellow 1B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f6_W.tif,sensillum width dis,F6,mechano,NA,1.257,yellow 1C,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f6_W.tif,sensillum width prox,F6,mechano,NA,3.112,yellow 2A,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f6_W.tif,sensillum width med,F6,mechano,NA,1.404,yellow 2B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f6_W.tif,sensillum width dis,F6,mechano,NA,0.653,yellow 2C,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f6_W.tif,sensillum width prox,F6,mechano,NA,3.127,yellow 3A,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f6_W.tif,sensillum width med,F6,mechano,NA,1.791,yellow 3B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f6_W.tif,sensillum width dis,F6,mechano,NA,1.05,yellow 3C,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f6_W.tif,sensillum width med,F6,olfactory,trichoid,1.251,pink 1B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f6_W.tif,sensillum width med,F6,olfactory,trichoid,1.725,pink 2B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f6_W.tif,sensillum width med,F6,olfactory,trichoid,1.526,pink 3B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_antennae.tif,segment length,F7,NA,NA,448.283,,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f7_L.tif,sensillum length,F7,mechano,NA,127.755,yellow 1,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f7_L.tif,sensillum length,F7,mechano,NA,77.129,yellow 2,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f7_L.tif,sensillum length,F7,mechano,NA,72.952,yellow 3,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f7_L.tif,sensillum length,F7,mechano,NA,79.119,yellow 4,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f7_L.tif,sensillum length,F7,mechano,NA,78.491,yellow 5,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f7_L.tif,sensillum length,F7,olfactory,trichoid,6.269,pink 1,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f7_L.tif,sensillum length,F7,olfactory,trichoid,11.303,pink 2,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f7_L.tif,sensillum length,F7,olfactory,trichoid,9.056,pink 3,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f7_L.tif,sensillum length,F7,olfactory,trichoid,9.362,pink 4,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f7_L.tif,sensillum length,F7,olfactory,trichoid,15.163,pink 5,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f7_W.tif,sensillum width prox,F7,mechano,NA,2.899,yellow 1A,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f7_W.tif,sensillum width med,F7,mechano,NA,1.84,yellow 1B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f7_W.tif,sensillum width dis,F7,mechano,NA,0.865,yellow 1C,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f7_W.tif,sensillum width prox,F7,mechano,NA,3.916,yellow 2A,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f7_W.tif,sensillum width med,F7,mechano,NA,1.757,yellow 2B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f7_W.tif,sensillum width dis,F7,mechano,NA,0.925,yellow 2C,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f7_W.tif,sensillum width prox,F7,mechano,NA,3.473,yellow 3A,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f7_W.tif,sensillum width med,F7,mechano,NA,1.702,yellow 3B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f7_W.tif,sensillum width dis,F7,mechano,NA,0.83,yellow 3C,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f7_W.tif,sensillum width med,F7,olfactory,trichoid,1.432,pink 1B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f7_W.tif,sensillum width med,F7,olfactory,trichoid,0.911,pink 2B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f7_W.tif,sensillum width med,F7,olfactory,trichoid,1.301,pink 3B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_antennae.tif,segment length,F8,NA,NA,485.95,,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f8_L.tif,sensillum length,F8,mechano,NA,92.265,yellow 1,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f8_L.tif,sensillum length,F8,mechano,NA,61.031,yellow 2,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f8_L.tif,sensillum length,F8,mechano,NA,66.465,yellow 3,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f8_L.tif,sensillum length,F8,mechano,NA,71.549,yellow 4,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f8_L.tif,sensillum length,F8,mechano,NA,68.317,yellow 5,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f8_L.tif,sensillum length,F8,olfactory,trichoid,15.09,pink 1,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f8_L.tif,sensillum length,F8,olfactory,trichoid,4.548,pink 2,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f8_L.tif,sensillum length,F8,olfactory,trichoid,14.569,pink 3,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f8_L.tif,sensillum length,F8,olfactory,trichoid,12.536,pink 4,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f8_L.tif,sensillum length,F8,olfactory,trichoid,5.431,pink 5,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f8_W.tif,sensillum width prox,F8,mechano,NA,5.154,yellow 1A,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f8_W.tif,sensillum width med,F8,mechano,NA,1.908,yellow 1B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f8_W.tif,sensillum width dis,F8,mechano,NA,1.049,yellow 1C,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f8_W.tif,sensillum width prox,F8,mechano,NA,3.116,yellow 2A,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f8_W.tif,sensillum width med,F8,mechano,NA,1.981,yellow 2B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f8_W.tif,sensillum width dis,F8,mechano,NA,0.543,yellow 2C,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f8_W.tif,sensillum width prox,F8,mechano,NA,3.194,yellow 3A,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f8_W.tif,sensillum width med,F8,mechano,NA,1.885,yellow 3B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f8_W.tif,sensillum width dis,F8,mechano,NA,0.546,yellow 3C,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f8_W.tif,sensillum width med,F8,olfactory,trichoid,1.464,pink 1B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f8_W.tif,sensillum width med,F8,olfactory,trichoid,1.157,pink 2B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f8_W.tif,sensillum width med,F8,olfactory,trichoid,1.065,pink 3B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_antennae.tif,segment length,F9,NA,NA,843.842,,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f9_L.tif,sensillum length,F9,mechano,NA,83.882,yellow 1,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f9_L.tif,sensillum length,F9,mechano,NA,74.53,yellow 2,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f9_L.tif,sensillum length,F9,mechano,NA,57.534,yellow 3,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f9_L.tif,sensillum length,F9,mechano,NA,89.914,yellow 4,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f9_L.tif,sensillum length,F9,mechano,NA,43.285,yellow 5,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f9_L.tif,sensillum length,F9,olfactory,trichoid,5.655,pink 1,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f9_L.tif,sensillum length,F9,olfactory,trichoid,5.489,pink 2,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f9_L.tif,sensillum length,F9,olfactory,trichoid,3.585,pink 3,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f9_L.tif,sensillum length,F9,olfactory,trichoid,5.134,pink 4,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f9_L.tif,sensillum length,F9,olfactory,trichoid,4.893,pink 5,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f9_W.tif,sensillum width prox,F9,mechano,NA,4.88,yellow 1A,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f9_W.tif,sensillum width med,F9,mechano,NA,2.715,yellow 1B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f9_W.tif,sensillum width dis,F9,mechano,NA,1.205,yellow 1C,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f9_W.tif,sensillum width prox,F9,mechano,NA,3.153,yellow 2A,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f9_W.tif,sensillum width med,F9,mechano,NA,2.033,yellow 2B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f9_W.tif,sensillum width dis,F9,mechano,NA,1.206,yellow 2C,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f9_W.tif,sensillum width prox,F9,mechano,NA,3.512,yellow 3A,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f9_W.tif,sensillum width med,F9,mechano,NA,2.116,yellow 3B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f9_W.tif,sensillum width dis,F9,mechano,NA,0.688,yellow 3C,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f9_W.tif,sensillum width med,F9,olfactory,trichoid,1.705,pink 1B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f9_W.tif,sensillum width med,F9,olfactory,trichoid,1.319,pink 2B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f9_W.tif,sensillum width med,F9,olfactory,trichoid,1.142,pink 3B,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f1_xy.tif,segment width,F1,NA,NA,116.2,NA,
NCC Ent 7,Photinus pyralis,Photinus_pyralis1_f2_xy.tif,segment width,F2,NA,NA,138.1,NA,
