Phausis reticulata (LACM Ent 574188),,,,,,,,,
Specimen,Species,Filename,Measurement_type,Location,Sensillum_type,Olfactory_type,Value,Label on image,Comments
LACM Ent 574188,Phausis reticulata,Phausis reticulata f2W.tif,sensillum width prox,F2,mechano,NA,3.151,2A,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f2W.tif,sensillum width med,F2,mechano,NA,3.908,2B,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f2W.tif,sensillum width dis,F2,mechano,NA,0.982,2C,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f2W.tif,sensillum width prox,F2,mechano,NA,3.037,3A,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f2W.tif,sensillum width med,F2,mechano,NA,3.904,3B,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f2W.tif,sensillum width dis,F2,mechano,NA,1.305,3C,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f2W.tif,sensillum width med,F2,olfactory,trichoid,4.012,1D,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f2W.tif,sensillum width med,F2,olfactory,trichoid,3.393,2D,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f2W.tif,sensillum width med,F2,olfactory,trichoid,3.692,3D,
LACM Ent 574188,Phausis reticulata,Phausis reticulata antennae f3.tif,segment length,F3,NA,NA,299.982,,used full antennae image
LACM Ent 574188,Phausis reticulata,Phausis reticulata f3L.tif,sensillum length,F3,mechano,NA,73.693,1 (yellow),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f3L.tif,sensillum length,F3,mechano,NA,71.327,2 (yellow),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f3L.tif,sensillum length,F3,mechano,NA,74.499,3 (yellow),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f3L.tif,sensillum length,F3,mechano,NA,76.685,4 (yellow),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f3L.tif,sensillum length,F3,mechano,NA,76.45,5 (yellow),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f3L.tif,sensillum length,F3,olfactory,trichoid,18.121,1 (pink),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f3L.tif,sensillum length,F3,olfactory,trichoid,17.936,2 (pink),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f3L.tif,sensillum length,F3,olfactory,trichoid,18.555,3 (pink),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f3L.tif,sensillum length,F3,olfactory,trichoid,18.645,4 (pink),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f3L.tif,sensillum length,F3,olfactory,trichoid,18.532,5 (pink),
LACM Ent 574188,Phausis reticulata,Phsusis reticulata f3W.tif,sensillum width prox,F3,mechano,NA,3.96,1A,
LACM Ent 574188,Phausis reticulata,Phsusis reticulata f3W.tif,sensillum width med,F3,mechano,NA,3.906,1B,
LACM Ent 574188,Phausis reticulata,Phsusis reticulata f3W.tif,sensillum width dis,F3,mechano,NA,1.144,1C,
LACM Ent 574188,Phausis reticulata,Phsusis reticulata f3W.tif,sensillum width prox,F3,mechano,NA,3.798,2A,
LACM Ent 574188,Phausis reticulata,Phsusis reticulata f3W.tif,sensillum width med,F3,mechano,NA,3.533,2B,
LACM Ent 574188,Phausis reticulata,Phsusis reticulata f3W.tif,sensillum width dis,F3,mechano,NA,0.87,2C,
LACM Ent 574188,Phausis reticulata,Phsusis reticulata f3W.tif,sensillum width prox,F3,mechano,NA,3.379,3A,
LACM Ent 574188,Phausis reticulata,Phsusis reticulata f3W.tif,sensillum width med,F3,mechano,NA,3.797,3B,
LACM Ent 574188,Phausis reticulata,Phsusis reticulata f3W.tif,sensillum width dis,F3,mechano,NA,1.249,3C,
LACM Ent 574188,Phausis reticulata,Phsusis reticulata f3W.tif,sensillum width med,F3,olfactory,trichoid,3.669,1D,
LACM Ent 574188,Phausis reticulata,Phsusis reticulata f3W.tif,sensillum width med,F3,olfactory,trichoid,3.635,2D,
LACM Ent 574188,Phausis reticulata,Phsusis reticulata f3W.tif,sensillum width med,F3,olfactory,trichoid,3.367,3D,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f4.tif,segment length,F4,NA,NA,280.778,,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f4L.tif,sensillum length,F4,mechano,NA,70.497,1 (yellow),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f4L.tif,sensillum length,F4,mechano,NA,72.959,2 (yellow),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f4L.tif,sensillum length,F4,mechano,NA,71.244,3 (yellow),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f4L.tif,sensillum length,F4,mechano,NA,72.987,4 (yellow),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f4L.tif,sensillum length,F4,mechano,NA,74.493,5 (yellow),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f4L.tif,sensillum length,F4,olfactory,trichoid,17.379,1 (pink),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f4L.tif,sensillum length,F4,olfactory,trichoid,18.549,2 (pink),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f4L.tif,sensillum length,F4,olfactory,trichoid,17.14,3 (pink),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f4L.tif,sensillum length,F4,olfactory,trichoid,17.028,4 (pink),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f4L.tif,sensillum length,F4,olfactory,trichoid,18.664,5 (pink),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f4W.tif,sensillum width prox,F4,mechano,NA,4.222,1A,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f4W.tif,sensillum width med,F4,mechano,NA,2.929,1B,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f4W.tif,sensillum width dis,F4,mechano,NA,0.855,1C,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f4W.tif,sensillum width prox,F4,mechano,NA,3.727,2A,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f4W.tif,sensillum width med,F4,mechano,NA,3.599,2B,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f4W.tif,sensillum width dis,F4,mechano,NA,0.897,2C,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f4W.tif,sensillum width prox,F4,mechano,NA,3.554,3A,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f4W.tif,sensillum width med,F4,mechano,NA,3.583,3B,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f4W.tif,sensillum width dis,F4,mechano,NA,0.995,3C,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f4W.tif,sensillum width med,F4,olfactory,trichoid,3.398,1D,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f4W.tif,sensillum width med,F4,olfactory,basiconica,4.233,2D,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f4W.tif,sensillum width med,F4,olfactory,trichoid,3.593,3D,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f5.tif,segment length,F5,NA,NA,274.809,,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f5L.tif,sensillum length,F5,mechano,NA,75.304,1 (yellow),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f5L.tif,sensillum length,F5,mechano,NA,77.245,2 (yellow),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f5L.tif,sensillum length,F5,mechano,NA,70.246,3 (yellow),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f5L.tif,sensillum length,F5,mechano,NA,75.083,4 (yellow),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f5L.tif,sensillum length,F5,mechano,NA,72.968,5 (yellow),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f5L.tif,sensillum length,F5,olfactory,trichoid,20.746,1 (pink),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f5L.tif,sensillum length,F5,olfactory,trichoid,15.237,2 (pink),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f5L.tif,sensillum length,F5,olfactory,trichoid,17.269,3 (pink),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f5L.tif,sensillum length,F5,olfactory,trichoid,16.883,4 (pink),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f5L.tif,sensillum length,F5,olfactory,trichoid,18.494,5 (pink),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f5W.tif,sensillum width prox,F5,mechano,NA,3.846,1A,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f5W.tif,sensillum width med,F5,mechano,NA,3.489,1B,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f5W.tif,sensillum width dis,F5,mechano,NA,0.953,1C,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f5W.tif,sensillum width prox,F5,mechano,NA,4.101,2A,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f5W.tif,sensillum width med,F5,mechano,NA,3.847,2B,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f5W.tif,sensillum width dis,F5,mechano,NA,1.028,2C,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f5W.tif,sensillum width prox,F5,mechano,NA,3.344,3A,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f5W.tif,sensillum width med,F5,mechano,NA,3.73,3B,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f5W.tif,sensillum width dis,F5,mechano,NA,0.731,3C,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f5W.tif,sensillum width med,F5,olfactory,trichoid,3.628,1D,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f5W.tif,sensillum width med,F5,olfactory,trichoid,3.586,2D,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f5W.tif,sensillum width med,F5,olfactory,trichoid,3.383,3D,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f6.tif,segment length,F6,NA,NA,283.779,,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f6L.tif,sensillum length,F6,mechano,NA,71.359,1 (yellow),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f6L.tif,sensillum length,F6,mechano,NA,74.206,2 (yellow),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f6L.tif,sensillum length,F6,mechano,NA,65.482,3 (yellow),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f6L.tif,sensillum length,F6,mechano,NA,74.482,4 (yellow),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f6L.tif,sensillum length,F6,mechano,NA,72.541,5 (yellow),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f6L.tif,sensillum length,F6,olfactory,trichoid,16.969,1 (pink),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f6L.tif,sensillum length,F6,olfactory,trichoid,17.84,2 (pink),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f6L.tif,sensillum length,F6,olfactory,trichoid,18.902,3 (pink),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f6L.tif,sensillum length,F6,olfactory,trichoid,18.475,4 (pink),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f6L.tif,sensillum length,F6,olfactory,trichoid,18.129,5 (pink),
LACM Ent 574188,Phausis reticulata,Phausis reticulata f6W.tif,sensillum width prox,F6,mechano,NA,3.614,1A,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f6W.tif,sensillum width med,F6,mechano,NA,3.488,1B,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f6W.tif,sensillum width dis,F6,mechano,NA,0.955,1C,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f6W.tif,sensillum width prox,F6,mechano,NA,3.73,2A,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f6W.tif,sensillum width med,F6,mechano,NA,3.416,2B,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f6W.tif,sensillum width dis,F6,mechano,NA,0.843,2C,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f6W.tif,sensillum width prox,F6,mechano,NA,3.672,3A,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f6W.tif,sensillum width med,F6,mechano,NA,3.554,3B,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f6W.tif,sensillum width dis,F6,mechano,NA,0.835,3C,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f6W.tif,sensillum width med,F6,olfactory,trichoid,3.499,1D,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f6W.tif,sensillum width med,F6,olfactory,trichoid,3.145,2D,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f6W.tif,sensillum width med,F6,olfactory,trichoid,3.498,3D,
LACM Ent 574188,Phausis reticulata,Phausis_reticulata_f1.tif,segment width,F1,NA,NA,190.7,NA,
LACM Ent 574188,Phausis reticulata,Phausis_reticulata_f2.tif,segment width,F2,NA,NA,231.1,NA,
LACM Ent 574188,Phausis reticulata,Phausis_reticulata_f3.tif,segment width,F3,NA,NA,332.5,NA,
LACM Ent 574188,Phausis reticulata,Phausis_reticulata_f4.tif,segment width,F4,NA,NA,213.7,NA,
LACM Ent 574188,Phausis reticulata,Phausis_reticulata_f5.tif,segment width,F5,NA,NA,203.3,NA,
LACM Ent 574188,Phausis reticulata,Phausis_reticulata_f6.tif,segment width,F6,NA,NA,197.6,NA,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f7L.tif,sensillum width med,F7,olfactory,trichoid,3.74,,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f7L.tif,sensillum width med,F7,olfactory,trichoid,3.634,,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f7L.tif,sensillum width med,F7,olfactory,trichoid,3.582,,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f7L.tif,sensillum width med,F7,olfactory,trichoid,3.131,,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f7L.tif,sensillum width med,F7,olfactory,trichoid,3.227,,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f7L.tif,sensillum width prox,F7,mechano,NA,4.318,,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f7L.tif,sensillum width med,F7,mechano,NA,2.826,,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f7L.tif,sensillum width dis,F7,mechano,NA,0.849,,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f7L.tif,sensillum width prox,F7,mechano,NA,3.691,,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f7L.tif,sensillum width med,F7,mechano,NA,5.146,,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f7L.tif,sensillum width dis,F7,mechano,NA,0.64,,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f7L.tif,sensillum width prox,F7,mechano,NA,3.944,,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f7L.tif,sensillum width med,F7,mechano,NA,3.059,,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f7L.tif,sensillum width dis,F7,mechano,NA,0.548,,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f7L.tif,sensillum width prox,F7,mechano,NA,3.644,,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f7L.tif,sensillum width med,F7,mechano,NA,3.082,,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f7L.tif,sensillum width dis,F7,mechano,NA,0.721,,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f7L.tif,sensillum width prox,F7,mechano,NA,4.087,,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f7L.tif,sensillum width med,F7,mechano,NA,2.785,,
LACM Ent 574188,Phausis reticulata,Phausis reticulata f7L.tif,sensillum width dis,F7,mechano,NA,0.748,,
LACM Ent 574188,Phausis reticulata,Phausis_reticulata_f6.tif,segment width,F7,NA,NA,197.477,,
